alg,clNo,clustsize,no.Trubetskoy Broad,no. Trubetskoy Priortised,Molecular Function,Biological Function,Diseases,False Trub Enrichment
sgG5,75,38,0,0,"['hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides', 'nucleoside diphosphate kinase activity', 'vinculin binding', 'structural constituent of cytoskeleton', 'integrin binding', 'GTP binding', 'hydrolase activity', 'dystroglycan binding', 'laminin binding']","['GTP_biosynthetic_process', 'UTP_biosynthetic_process', 'CTP_biosynthetic_process']",[],False
sgG5,69,8,0,0,[],"['activation_of_innate_immune_response', 'regulation_of_circadian_rhythm']",[],False
sgG5,32,27,0,0,"['glycogen phosphorylase activity', 'linear malto-oligosaccharide phosphorylase activity', 'SHG alpha-glucan phosphorylase activity', 'pyridoxal phosphate binding']","['vesicle-mediated_cholesterol_transport', 'glycogen_catabolic_process', 'lysosomal_transport']",[],False
sgG5,41,40,0,0,"['potassium channel activity', 'voltage-gated monoatomic ion channel activity', 'A-type (transient outward) potassium channel activity', 'potassium channel regulator activity', 'stem cell factor receptor binding', 'DNA topoisomerase activity', 'DNA topoisomerase type I (single strand cut, ATP-independent) activity', 'calcium ion binding', 'voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization', 'monoatomic ion channel activity', 'protein serine/threonine kinase inhibitor activity', 'arsenite transmembrane transporter activity', 'fucosyltransferase activity', '4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity', 'alpha-(1->3)-fucosyltransferase activity', 'peptidyl-aspartic acid 3-dioxygenase activity', 'L-serine ammonia-lyase activity', 'D-serine ammonia-lyase activity', 'threonine racemase activity', 'serine racemase activity', 'glycerophosphodiester phosphodiesterase activity', 'glycerophosphocholine cholinephosphodiesterase activity', 'organic acid:sodium symporter activity', 'sodium:dicarboxylate symporter activity']","['regulation_of_potassium_ion_transmembran...', 'membrane_repolarization', 'potassium_ion_transmembrane_transport', 'regulation_of_protein_deacetylation', 'protein_maturation_by_iron-sulfur_cluste...', 'potassium_ion_export_across_plasma_membr...', 'chromosome_segregation', 'DNA_topological_change', 'positive_regulation_of_DNA_damage_respon...', 'membrane_repolarization_during_cardiac_m...', 'action_potential']",[],False
sgG5,23,27,0,0,"['structural constituent of muscle', 'vinculin binding', 'actin filament binding', 'muscle alpha-actinin binding', '7S RNA binding', 'cytoskeletal protein binding', 'FATZ binding', 'titin Z domain binding', 'glycogen debranching enzyme activity', '4-alpha-glucanotransferase activity', 'amylo-alpha-1,6-glucosidase activity', 'beta-maltose 4-alpha-glucanotransferase activity', 'isovaleryl-CoA dehydrogenase activity', 'myosin light chain binding', 'RNA ligase (ATP) activity']","['sarcomere_organization', 'positive_regulation_of_fast-twitch_skele...', 'muscle_organ_development']",['hypertension'],False
sgG5,87,33,0,0,"['apolipoprotein receptor binding', 'apolipoprotein A-I receptor binding', 'high-density lipoprotein particle binding', 'signaling receptor binding', 'proteoglycan binding', 'cholesterol transfer activity', 'heparin binding', 'endopeptidase inhibitor activity', 'ABC-type transporter activity', 'translation elongation factor activity', 'ATPase-coupled transmembrane transporter activity', 'serine-type endopeptidase activity', 'apolipoprotein A-I receptor activity', 'sphingolipid floppase activity', 'high-density lipoprotein particle receptor binding', 'UTP:glucose-1-phosphate uridylyltransferase activity', 'pyrimidine ribonucleotide binding', 'nicotinamide phosphoribosyltransferase activity', 'protein-glutamine glutaminase activity', 'histone serotonyltransferase activity', 'histone dopaminyltransferase activity', 'peptide noradrenalinyltransferase activity', 'peptide histaminyltransferase activity', 'glutathione disulfide oxidoreductase activity', 'H4K20me3 modified histone binding', 'fibrinogen binding', 'C5L2 anaphylatoxin chemotactic receptor binding', 'kynurenine-oxoglutarate transaminase activity', 'copper ion transmembrane transporter activity', 'P-type divalent copper transporter activity', 'P-type monovalent copper transporter activity', 'cholesterol binding', 'apolipoprotein A-I binding', 'phosphatidylcholine floppase activity', 'floppase activity', 'peptidase activator activity', 'G-protein gamma-subunit binding', 'DNA-dependent protein kinase activity', 'collagen V binding', 'ATPase-coupled lipid transmembrane transporter activity', ""calmodulin-activated dual specificity 3',5'-cyclic-GMP, 3',5'-cyclic-AMP phosphodiesterase activity"", ""calmodulin-activated 3',5'-cyclic-GMP phosphodiesterase activity"", 'complement component C3b binding', 'L-aspartate:2-oxoglutarate aminotransferase activity', 'extracellular matrix structural constituent']","['phospholipid_efflux', 'positive_regulation_of_cholesterol_efflu...', 'cholesterol_efflux', 'acute-phase_response', 'peptide_cross-linking', 'negative_regulation_of_plasma_membrane_l...', 'complement_activation,_alternative_pathw...', 'response_to_glucose', 'regulation_of_Cdc42_protein_signal_trans...', 'lipoprotein_biosynthetic_process', 'regulation_of_protein_phosphorylation', 'regulation_of_smooth_muscle_cell_prolife...', 'reverse_cholesterol_transport', 'high-density_lipoprotein_particle_assemb...', 'complement_activation', 'phospholipid_homeostasis', 'protein_modification_process', 'glycogen_biosynthetic_process', 'positive_regulation_of_translation', 'ovarian_follicle_development', 'oligodendrocyte_development', 'translational_elongation', 'cholesterol_homeostasis', 'positive_regulation_of_cell_proliferatio...', 'cholesterol_metabolic_process', 'negative_regulation_of_cholesterol_stora...', 'signal_release', 'regulation_of_high-density_lipoprotein_p...', 'negative_regulation_of_transforming_grow...', 'positive_regulation_of_substrate-depende...', 'negative_regulation_of_cytokine_producti...', 'negative_regulation_of_very-low-density_...', 'protein_oxidation', 'vitamin_transport', 'negative_regulation_of_cell_adhesion_mol...', 'negative_regulation_of_response_to_cytok...', 'cholesterol_import', 'UDP-glucose_metabolic_process', 'glucose_1-phosphate_metabolic_process', 'cellular_response_to_high_light_intensit...', 'retinal_rod_cell_apoptotic_process', 'B_cell_lineage_commitment', 'T_cell_lineage_commitment', 'telomere_capping', 'double-strand_break_repair_via_alternati...', 'NAD_biosynthetic_process', 'negative_regulation_of_oxidoreductase_ac...', 'negative_regulation_of_hydrogen_peroxide...', 'dopamine_secretion', 'salivary_gland_cavitation', 'regulation_of_apoptotic_cell_clearance', 'protein_deglutathionylation', 'C-terminal_protein_lipidation', 'lysosomal_microautophagy', 'negative_stranded_viral_RNA_replication', 'positive_regulation_of_lipid_kinase_acti...', 'negative_regulation_of_antigen_processin...', 'negative_regulation_of_dendritic_cell_an...', 'negative_regulation_of_endothelial_cell_...', 'positive_regulation_of_type_IIa_hypersen...', 'positive_regulation_of_activation_of_mem...', 'regulation_of_triglyceride_biosynthetic_...', 'L-kynurenine_metabolic_process', 'positive_regulation_of_intracellular_lip...', 'regulation_of_smooth_muscle_cell_apoptot...', 'copper_ion_import', 'protein_maturation_by_copper_ion_transfe...', 'copper_ion_export', 'response_to_peptide_hormone', 'response_to_heat', 'intermembrane_lipid_transfer', 'positive_regulation_of_stress_fiber_asse...', 'myelination', 'positive_regulation_of_cell_adhesion', 'wound_healing', 'anterograde_dendritic_transport_of_messe...', 'positive_regulation_of_lymphocyte_differ...', 'regulation_of_chromosome_separation', 'high-density_lipoprotein_particle_cleara...', 'positive_regulation_of_cholesterol_metab...', 'peptide_secretion', 'negative_regulation_of_macrophage_derive...', 'sphingolipid_translocation', 'phosphatidylcholine_biosynthetic_process', 'peptidyl-methionine_modification', 'regulation_of_intestinal_cholesterol_abs...', 'positive_regulation_of_hydrolase_activit...', 'negative_regulation_of_blood_vessel_endo...', 'response_to_magnesium_ion', 'maintenance_of_protein_location_in_plasm...', 'immature_B_cell_differentiation', 'pro-B_cell_differentiation', 'immunoglobulin_V(D)J_recombination', 'T_cell_receptor_V(D)J_recombination', 'NAD_biosynthesis_via_nicotinamide_ribosi...', 'negative_regulation_of_cGMP-mediated_sig...', 'complement-mediated_synapse_pruning', 'vertebrate_eye-specific_patterning', 'positive_regulation_of_lipid_storage', 'negative_regulation_of_plasminogen_activ...', '4-hydroxyproline_catabolic_process', 'positive_regulation_of_transforming_grow...', 'regulation_of_complement-dependent_cytot...', 'aspartate_biosynthetic_process', 'glutamate_catabolic_process_to_aspartate', 'glutamate_catabolic_process_to_2-oxoglut...', 'lipid_translocation', 'positive_regulation_of_extrinsic_apoptot...', 'negative_regulation_of_nitric_oxide_medi...', 'positive_regulation_of_apoptotic_cell_cl...', 'oviduct_epithelium_development', 'drug_transmembrane_export', 'regulation_of_translation', 'proteolysis', 'brain_development']","[""Alzheimer's_disease"", 'hypertension', ""Huntington's_disease"", ""Parkinson's_disease"", 'epilepsy_syndrome']",False
sgG5,99,42,0,0,"['inositol 1,4,5 trisphosphate binding', 'store-operated calcium channel activity', '1-phosphatidylinositol-3-kinase activity', 'kinase activity', 'transmembrane receptor protein tyrosine kinase activity', 'protein serine kinase activity', 'protein kinase activator activity', 'potassium channel activator activity', 'amide binding', 'acid phosphatase activity', 'glucosamine-6-phosphate deaminase activity', 'G protein-coupled neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration', 'inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity', 'phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity', 'phosphatidylinositol phosphate phosphatase activity', 'histone H3K9 acetyltransferase activity', 'histone H3K18 acetyltransferase activity', 'histone succinyltransferase activity', 'histone glutaryltransferase activity', 'lipoprotein lipase activator activity', 'platelet-derived growth factor alpha-receptor activity', 'complement component C3a binding', 'inositol hexakisphosphate binding', 'phosphoglycerate kinase activity', 'ADP-sugar diphosphatase activity', 'ADP-ribose diphosphatase activity']","['protein_kinase_B_signaling', 'anoikis', 'positive_regulation_of_smooth_muscle_cel...', 'activation_of_protein_kinase_C_activity', 'phosphatidylinositol-3-phosphate_biosynt...', 'CD40_signaling_pathway', 'response_to_glucagon', 'RIG-I_signaling_pathway', 'regulation_of_blood_vessel_endothelial_c...', 'negative_regulation_of_angiogenesis', 'autophagy', 'phosphorylation', 'response_to_growth_factor', 'activation_of_phospholipase_C_activity', 'mammary_gland_epithelial_cell_proliferat...', 'forebrain_morphogenesis', 'keratinocyte_differentiation', 'positive_regulation_of_protein_kinase_B_...', 'osteoblast_differentiation', 'positive_regulation_of_gluconeogenesis', 'adrenal_gland_development', 'vasculature_development', 'selective_autophagy', 'positive_regulation_of_immunoglobulin_pr...', 'positive_regulation_of_endothelial_cell_...', 'cellular_response_to_electrical_stimulus', 'plasminogen_activation', 'heart_development', 'positive_regulation_of_DNA-binding_trans...', 'negative_regulation_of_macroautophagy', 'mitophagy', 'negative_regulation_of_ERK1_and_ERK2_cas...', 'osteoclast_differentiation', 'negative_regulation_of_epithelial_to_mes...', 'mitochondrial_electron_transport,_ubiqui...', 'regulation_of_autophagy', 'cell_migration', 'regulation_of_protein_kinase_B_signaling', 'neural_tube_development', 'B_cell_activation', 'fibroblast_proliferation', 'regulation_of_synaptic_transmission,_GAB...', 'negative_regulation_of_MAPK_cascade', 'regulation_of_cytosolic_calcium_ion_conc...', 'negative_regulation_of_endothelial_cell_...', 'protein_import_into_nucleus', 'neuron_apoptotic_process', 'G_protein-coupled_receptor_signaling_pat...', 'positive_regulation_of_protein_localizat...', 'regulation_of_angiogenesis', 'regulation_of_ERK1_and_ERK2_cascade', 'T_cell_costimulation', 'cellular_response_to_vascular_endothelia...', 'platelet_activation', 'positive_regulation_of_neuron_apoptotic_...', 'cardiac_muscle_contraction', 'nuclear-transcribed_mRNA_catabolic_proce...', 'early_endosome_to_late_endosome_transpor...', 'response_to_activity', 'regulation_of_signal_transduction_by_p53...', 'evasion_or_tolerance_of_host_defenses_by...', 'interleukin-18-mediated_signaling_pathwa...', 'positive_regulation_of_organ_growth', 'response_to_insulin-like_growth_factor_s...', 'regulation_of_transcription_from_RNA_pol...', 'positive_regulation_of_exit_from_mitosis', 'mammary_gland_branching_involved_in_thel...', 'regulation_of_branching_involved_in_mamm...', 'regulation_of_cytochrome-c_oxidase_activ...', 'response_to_muscle_inactivity', 'hypomethylation_of_CpG_island', 'response_to_butyrate', 'glucosamine_catabolic_process', 'N-acetylglucosamine_catabolic_process', 'suppression_by_virus_of_host_autophagy', 'cellular_response_to_aluminum_ion', 'regulation_of_cellular_component_size', 'positive_regulation_of_TRAIL-activated_a...', 'negative_regulation_of_synaptic_vesicle_...', 'blood_vessel_endothelial_cell_proliferat...', 'notochord_formation', 'axial_mesoderm_formation', 'notochord_cell_development', 'negative_regulation_of_lymphangiogenesis', 'positive_regulation_of_bicellular_tight_...', 'pericyte_cell_differentiation', 'metencephalon_development', 'histone_H3-K14_acetylation', 'regulation_of_fibrinolysis', 'regulation_of_telomerase_activity', 'platelet-derived_growth_factor_receptor-...', 'retina_vasculature_development_in_camera...', 'metanephric_glomerular_capillary_formati...', 'regulation_of_mesenchymal_stem_cell_diff...', 'negative_regulation_of_epithelial_cell_p...', 'positive_regulation_of_vesicle_transport...', 'negative_regulation_of_retrograde_protei...', 'positive_regulation_of_complement_activa...', 'negative_regulation_of_glucocorticoid_re...', 'epithelial_cell_morphogenesis_involved_i...', 'sensory_perception_of_umami_taste', 'mast_cell_apoptotic_process', 'regulation_of_glial_cell_differentiation', 'sympathetic_nervous_system_development', 'gamma-aminobutyric_acid_secretion,_neuro...', 'observational_learning', 'negative_regulation_of_Schwann_cell_migr...', 'protein_K29-linked_deubiquitination', 'regulation_of_dense_core_granule_exocyto...', 'IDP_catabolic_process', 'nucleobase-containing_small_molecule_met...', 'regulation_of_membrane_hyperpolarization', 'oligodendrocyte_differentiation', 'positive_regulation_of_blood_vessel_endo...', 'phosphatidylinositol-mediated_signaling', 'positive_regulation_of_kinase_activity', 'positive_regulation_of_ERK1_and_ERK2_cas...', 'response_to_hypoxia', 'insulin-like_growth_factor_receptor_sign...', 'protein_targeting_to_lysosome', 'extracellular_matrix_organization', 'cellular_response_to_epidermal_growth_fa...', 'regulation_of_cytokinesis', 'protein_stabilization', 'negative_regulation_of_protein_kinase_B_...', 'cell_motility', 'cellular_response_to_glucose_starvation', 'positive_regulation_of_NIK/NF-kappaB_sig...', 'negative_regulation_of_cell_proliferatio...', 'regulation_of_neuron_projection_developm...', 'cell_chemotaxis', 'regulation_of_cell_cycle', 'autophagosome_maturation', 'regulation_of_postsynapse_organization', 'glucose_metabolic_process', 'positive_regulation_of_cytosolic_calcium...', 'phosphatidylinositol_phosphorylation', 'vascular_associated_smooth_muscle_cell_m...', 'negative_regulation_of_lysosome_organiza...', 'mammalian_oogenesis_stage', 'negative_regulation_of_fatty_acid_beta-o...', 'response_to_UV-A', 'negative_regulation_of_protein_localizat...', 'regulation_of_type_B_pancreatic_cell_dev...', 'response_to_leucine', 'intracellular_receptor_signaling_pathway', 'positive_regulation_of_hormone_biosynthe...', 'regulation_of_T_cell_activation', 'regulation_of_cardiolipin_metabolic_proc...', 'signal_transduction_involved_in_regulati...', 'negative_regulation_of_blood_coagulation', 'negative_regulation_of_Schwann_cell_prol...', 'epithelial_cell_proliferation_involved_i...', 'Schwann_cell_migration', 'dense_core_granule_maturation', 'T-helper_17_type_immune_response', 'cellular_response_to_hydrostatic_pressur...', 'cell_activation', 'negative_regulation_of_mast_cell_prolife...', 'regulation_of_cartilage_development', 'response_to_mitochondrial_depolarisation', 'cerebellar_granular_layer_development', 'Schwann_cell_proliferation', 'UDP-N-acetylglucosamine_biosynthetic_pro...', 'N-acetylneuraminate_catabolic_process', 'regulation_of_tubulin_deacetylation', 'positive_regulation_of_attachment_of_mit...', 'negative_regulation_of_keratinocyte_migr...', 'rhythmic_synaptic_transmission', 'positive_regulation_of_ubiquitin_protein...', 'regulation_of_bone_development', 'positive_regulation_of_cell_proliferatio...', 'regulation_of_nuclear-transcribed_mRNA_c...', 'negative_regulation_of_chemokine_product...', 'cAMP_metabolic_process', 'forebrain_astrocyte_development', 'positive_regulation_of_cell_projection_o...', 'regulation_of_regulatory_T_cell_differen...', 'triglyceride_transport', 'positive_regulation_of_lipoprotein_lipas...', 'hyaluronan_metabolic_process', 'modulation_by_host_of_viral_RNA_genome_r...', 'negative_regulation_of_leukocyte_migrati...', 'response_to_lipid', 'positive_regulation_of_epidermis_develop...', 'sensory_perception_of_bitter_taste', 'sensory_perception_of_sweet_taste', 'ADP_catabolic_process', 'protein_K6-linked_deubiquitination', 'glutamate_secretion,_neurotransmission', 'vascular_smooth_muscle_cell_proliferatio...', 'epidermal_growth_factor_receptor_signali...', 'cellular_response_to_nerve_growth_factor...', 'regulation_of_synaptic_transmission,_glu...', 'gluconeogenesis', 'cellular_response_to_reactive_oxygen_spe...', 'liver_development', 'wound_healing', 'response_to_ischemia', 'cellular_respiration', 'negative_regulation_of_protein_kinase_ac...', 'glucose_homeostasis', 'mRNA_export_from_nucleus', 'regulation_of_translation', 'multicellular_organism_development', 'cellular_response_to_tumor_necrosis_fact...', 'blood_coagulation,_intrinsic_pathway', 'maternal_placenta_development', 'regulation_of_glycogen_biosynthetic_proc...', 'carbohydrate_transport', 'negative_regulation_of_plasma_membrane_l...', 'positive_regulation_of_endodeoxyribonucl...', 'cellular_response_to_decreased_oxygen_le...', 'negative_regulation_of_Notch_signaling_p...', 'response_to_growth_hormone', 'maintenance_of_protein_location_in_mitoc...', 'cellular_response_to_granulocyte_macroph...', 'cellular_response_to_oxidised_low-densit...', 'positive_regulation_of_I-kappaB_phosphor...', 'positive_regulation_of_protein_localizat...', 'negative_regulation_of_lymphocyte_migrat...', 'embryonic_placenta_development', 'negative_regulation_of_cell_cycle_G1/S_p...', 'myeloid_leukocyte_migration', 'cellular_response_to_UV-B', 'mammary_gland_alveolus_development', 'negative_regulation_of_mammary_gland_epi...', 'negative_regulation_of_platelet_activati...', 'central_nervous_system_myelin_maintenanc...', 'smooth_muscle_tissue_development', 'male_genitalia_development', 'regulation_of_sensory_perception_of_pain', 'negative_regulation_of_actin_filament_de...', 'response_to_dexamethasone', 'regulation_of_actin_filament_organizatio...', 'cardiac_myofibril_assembly', 'internal_peptidyl-lysine_acetylation', 'positive_regulation_of_ERAD_pathway', 'maintenance_of_unfolded_protein_involved...', 'negative_regulation_of_organ_growth', 'regulation_of_behavior', 'lens_fiber_cell_morphogenesis', 'negative_regulation_of_smooth_muscle_cel...', 'postsynaptic_density_assembly', 'positive_regulation_of_cardiac_muscle_ce...', 'branching_involved_in_mammary_gland_duct...', 'negative_regulation_of_telomere_capping', 'activation_of_cysteine-type_endopeptidas...', 'telencephalon_development', 'negative_regulation_of_myeloid_cell_apop...', 'negative_regulation_of_fibrinolysis', 'regulation_of_dephosphorylation', 'mast_cell_proliferation', 'embryonic_digestive_tract_morphogenesis', 'embryonic_cranial_skeleton_morphogenesis', 'cellular_response_to_sorbitol', 'positive_thymic_T_cell_selection', 'sensory_perception_of_taste', 'hair_follicle_maturation', 'phosphatidylserine_exposure_on_apoptotic...', 'amygdala_development', 'cell_communication', 'diacylglycerol_metabolic_process', 'calcium_ion_transport', 'neural_tube_closure', 'transmembrane_receptor_protein_tyrosine_...', 'long-term_synaptic_potentiation', 'protein_autophosphorylation', 'insulin_receptor_signaling_pathway', 'inflammatory_response', 'T_cell_receptor_signaling_pathway', 'autophagosome_assembly', 'negative_regulation_of_dendritic_spine_m...', 'positive_regulation_of_vascular_endothel...', 'activation-induced_cell_death_of_T_cells', 'positive_regulation_of_glucose_metabolic...', 'response_to_fluid_shear_stress', 'mammary_gland_epithelial_cell_differenti...', 'establishment_of_protein_localization_to...', 'negative_regulation_of_leukocyte_cell-ce...', 'intracellular_mRNA_localization', 'positive_regulation_of_G_protein-coupled...', 'myeloid_cell_differentiation', 'negative_regulation_of_astrocyte_differe...', 'spindle_assembly_involved_in_female_meio...', 'sister_chromatid_cohesion', 'membrane_invagination', 'negative_regulation_of_stem_cell_prolife...', 'genetic_imprinting', 'negative_regulation_of_cyclin-dependent_...', 'cellular_response_to_interleukin-6', 'regulation_of_cellular_respiration', 'positive_regulation_of_protein_localizat...', 'autophagy_of_peroxisome', 'regulation_of_cell_division', 'histone_succinylation', 'negative_regulation_of_Rac_protein_signa...', 'metanephros_development', 'Leydig_cell_differentiation', 'negative_regulation_of_wound_healing,_sp...', 'bone_remodeling', 'response_to_iron(II)_ion', 'gamma-aminobutyric_acid_secretion', 'Schwann_cell_development', 'regulation_of_telomere_maintenance_via_t...', 'regulation_of_bone_resorption', 'regulation_of_cell-matrix_adhesion', 'positive_regulation_of_interleukin-17_pr...', 'negative_regulation_of_androgen_receptor...', 'melanocyte_differentiation', 'positive_regulation_of_adenylate_cyclase...', 'lipid_phosphorylation', 'viral_entry_into_host_cell', 'cellular_response_to_hypoxia', 'positive_regulation_of_protein_localizat...', 'positive_regulation_of_peptidyl-serine_p...', 'cell_proliferation', 'negative_regulation_of_apoptotic_process', 'cellular_response_to_insulin_stimulus', 'positive_regulation_of_autophagy', 'negative_regulation_of_cell_growth', 'locomotory_behavior', 'regulation_of_protein_stability', 'amyloid-beta_metabolic_process', 'dendrite_extension', 'cardiac_muscle_cell_contraction', 'multicellular_organismal_response_to_str...', 'negative_regulation_of_extrinsic_apoptot...', 'negative_regulation_of_cell_size', 'behavioral_response_to_pain', 'positive_regulation_of_mitochondrial_mem...', 'negative_regulation_of_endopeptidase_act...', 'positive_regulation_of_nitric-oxide_synt...', 'labyrinthine_layer_blood_vessel_developm...', 'negative_regulation_of_protein_serine/th...', 'stress-activated_protein_kinase_signalin...', 'negative_regulation_of_centriole_replica...', 'negative_regulation_of_neurotransmitter_...', 'estrogen_metabolic_process', 'response_to_vitamin_E', 'negative_regulation_of_osteoclast_differ...', 'positive_regulation_of_neurotransmitter_...', 'negative_regulation_of_neuroblast_prolif...', 'intracellular_estrogen_receptor_signalin...', 'positive_regulation_of_blood_coagulation', 'regulation_of_stem_cell_population_maint...', 'positive_regulation_of_cell_cycle_G1/S_p...', 'cellular_response_to_copper_ion', 'cerebellar_Purkinje_cell_layer_developme...', 'negative_regulation_of_oligodendrocyte_d...', 'luteinization', 'negative_regulation_of_transcription_by_...', 'negative_regulation_of_fibroblast_apopto...', 'positive_regulation_of_calcium-mediated_...', 'negative_regulation_of_cellular_senescen...', 'cellular_response_to_nitrogen_starvation', 'G1_to_G0_transition', 'regulation_of_transcription_involved_in_...', 'protein_lipidation', 'negative_regulation_of_gluconeogenesis', 'cerebellar_Purkinje_cell_differentiation', 'locomotor_rhythm', 'negative_regulation_of_vascular_associat...', 'response_to_thyroid_hormone']","[""Huntington's_disease""]",False
sgG5,11,17,0,0,[],"['TOR_signaling', 'regulation_of_actin_cytoskeleton_organiz...', 'cellular_response_to_nutrient_levels', 'positive_regulation_of_actin_filament_po...', 'positive_regulation_of_peptidyl-tyrosine...', 'cellular_response_to_nutrient', 'positive_regulation_of_cell_growth', 'adaptive_immune_response', 'TORC1_signaling', 'cellular_response_to_osmotic_stress', 'germ_cell_development', 'positive_regulation_of_lipid_biosyntheti...', 'response_to_amino_acid', 'positive_regulation_of_translational_ini...', 'positive_regulation_of_glycolytic_proces...', 'response_to_nutrient_levels', 'positive_regulation_of_TOR_signaling', 'T_cell_costimulation', 'cell_projection_organization', 'negative_regulation_of_apoptotic_process', 'B_cell_receptor_signaling_pathway', 'negative_regulation_of_autophagy', 'positive_regulation_of_lamellipodium_ass...', 'cellular_response_to_growth_factor_stimu...', 'cellular_response_to_retinoic_acid', 'cellular_response_to_DNA_damage_stimulus', 'cytoskeleton_organization', 'heart_valve_morphogenesis', 'response_to_electrical_stimulus_involved...', 'Fc_receptor_mediated_stimulatory_signali...', 'tolerance_induction_to_self_antigen', 'negative_regulation_of_myeloid_leukocyte...', 'Fc_receptor_mediated_inhibitory_signalin...', 'regulation_of_B_cell_apoptotic_process', 'response_to_sterol_depletion', 'regulation_of_mast_cell_activation', 'negative_regulation_of_toll-like_recepto...', 'regulation_of_B_cell_receptor_signaling_...', 'positive_regulation_of_Fc_receptor_media...', 'positive_regulation_of_stress-activated_...', 'regulation_of_monocyte_chemotaxis', 'negative_regulation_of_intracellular_sig...', 'TORC2_signaling', 'peptidyl-serine_phosphorylation', 'protein_kinase_B_signaling', 'response_to_toxic_substance', 'cell-matrix_adhesion', 'cellular_response_to_hypoxia', 'cellular_response_to_insulin_stimulus', 'T-helper_1_cell_lineage_commitment', 'energy_reserve_metabolic_process', 'regulation_of_locomotor_rhythm', 'positive_regulation_of_cytoplasmic_trans...', 'negative_regulation_of_lysosome_organiza...', 'skeletal_muscle_atrophy', 'response_to_leucine', 'positive_regulation_of_skeletal_muscle_t...', 'histamine_secretion_by_mast_cell', 'regulation_of_T_cell_activation', 'regulation_of_intracellular_signal_trans...', 'positive_regulation_of_dendritic_cell_ap...', 'intracellular_sterol_transport', 'immune_response-regulating_cell_surface_...', 'negative_regulation_of_toll-like_recepto...', 'interleukin-5-mediated_signaling_pathway', 'regulation_of_erythrocyte_differentiatio...', 'positive_regulation_of_oligodendrocyte_p...', 'negative_regulation_of_mast_cell_prolife...', 'dendritic_cell_differentiation', 'positive_regulation_of_protein_insertion...', 'N-terminal_peptidyl-glycine_N-myristoyla...', 'cellular_ketone_metabolic_process', 'positive_regulation_of_translation', 'regulation_of_membrane_permeability', 'positive_regulation_of_wound_healing,_sp...', 'response_to_glucagon', 'positive_regulation_of_respiratory_burst', 'platelet_degranulation', 'positive_regulation_of_mast_cell_prolife...', 'mismatch_repair', 'regulation_of_microvillus_length']",[],False
sgG5,30,12,0,0,[],['peptide_modification'],[],False
sgG5,38,70,0,0,"['phosphatidylinositol binding', 'leptin receptor binding', 'phosphatidylinositol-4-phosphate binding']","['ubiquinone_biosynthetic_process', 'endoplasmic_reticulum_tubular_network_fo...']",[],False
