alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
infomap,72,4,2,integral component of postsynaptic density membrane (GO:0099061),0.911011766903887,0.0160530707824473,"64101, 57689"
infomap,2,15,2,postsynaptic actin cytoskeleton (GO:0098871),0.934336558067111,0.0246961204775448,"6453, 4646"
infomap,61,5,1,regulation of synaptic vesicle docking (GO:0099148),0.955367787349292,0.0168346746669479,5413
infomap,36,17,1,extrinsic component of synaptic membrane (GO:0099243),0.958074848104141,0.0379853464006047,10439
infomap,57,5,1,"postsynaptic specialization, intracellular component (GO:0099091)",0.981836321235125,0.038927431238397,4842
infomap,51,16,5,postsynaptic density (GO:0014069),0.988448124235567,0.026126382138385,"6232, 6188, 6207, 9231, 6222"
sgG1,24,76,43,postsynaptic ribosome(SYNGO:postsyn_ribosome),1.22738710011663e-33,5.4069916304697395e-36,"25873, 6165, 6133, 6204, 6194, 6137, 6160, 6218, 6156, 23521, 6135, 4736, 6232, 6217, 6129, 6124, 6209, 6193, 6188, 6189, 6223, 6139, 6187, 6207, 6130, 6159, 6164, 6173, 9045, 6161, 6141, 6175, 6136, 6158, 6168, 6234, 6205, 6224, 6228, 6222, 6206, 6208, 6229"
sgG1,24,76,31,presynaptic ribosome(SYNGO:presyn_ribosome),9.30064992561543e-22,1.22916078312098e-23,"25873, 6165, 6133, 6204, 6194, 6137, 23521, 6135, 6232, 6217, 6129, 6124, 6193, 6139, 6207, 6130, 6159, 6164, 6173, 9045, 6161, 6141, 6175, 6136, 6158, 6168, 6234, 6205, 6206, 6208, 6229"
sgG1,24,76,31,translation at presynapse (GO:0140236),9.30064992561543e-22,1.22916078312098e-23,"25873, 6165, 6133, 6204, 6137, 23521, 6135, 4736, 6232, 6217, 6129, 6124, 6193, 6139, 6207, 6130, 6159, 6164, 6173, 9045, 6161, 6141, 6175, 6136, 6158, 6168, 6234, 6205, 6206, 6208, 6229"
sgG1,24,76,56,synapse (GO:0045202),9.780983630403049e-22,1.72352134456441e-23,"25873, 6230, 6165, 6133, 6204, 6137, 7415, 2896, 6160, 6218, 6122, 6156, 23521, 55738, 6203, 6135, 4736, 6232, 1857, 6217, 6129, 6209, 6193, 6188, 6189, 6201, 6223, 6139, 6187, 6207, 6130, 6159, 6164, 6173, 9045, 80124, 6161, 6143, 6141, 6175, 6136, 6158, 6168, 6191, 6142, 221092, 6234, 6205, 6224, 1917, 6228, 6222, 81876, 6206, 6208, 6229"
sgG1,24,76,31,translation at postsynapse (GO:0140242),1.3490176607140601e-21,2.97140453901776e-23,"25873, 6165, 6133, 6204, 6137, 23521, 6135, 4736, 6232, 6217, 6129, 6124, 6193, 6139, 6207, 6130, 6159, 6164, 6173, 9045, 6161, 6141, 6175, 6136, 6158, 6168, 6234, 6205, 6206, 6208, 6229"
sgG1,5,113,26,integral component of synaptic vesicle membrane (GO:0030285),2.16685492684811e-14,9.54561641783309e-17,"6804, 10228, 6536, 114569, 6857, 8675, 6845, 6844, 23673, 6843, 10159, 127833, 9341, 7781, 6855, 246213, 140679, 6572, 9522, 537, 3916, 1182, 6571, 143425, 8417, 91683"
sgG1,20,20,7,synapse adhesion between pre- and post-synapse (GO:0099560),1.37503912392368e-05,6.05744107455364e-08,"5802, 5792, 5789, 3556, 145581, 84631, 114798"
sgG1,4,4,4,synapse adhesion between pre- and post-synapse (GO:0099560),4.29316917896585e-05,1.89126395549156e-07,"64101, 22854, 57689, 84628"
sgG1,23,126,9,structural constituent of postsynaptic density (GO:0098919),0.0001770824551613,7.80098921415635e-07,"9863, 1742, 1740, 1741, 1739, 22941, 50944, 85358, 9229"
sgG1,23,126,17,"postsynaptic density, intracellular component (GO:0099092)",0.00021069964807,1.85638456449358e-06,"1741, 9228, 1739, 10458, 2534, 4842, 85358, 29, 9229, 2185, 6792, 613, 60412, 56899, 23096, 8831, 392862"
sgG1,20,20,5,presynapse assembly (GO:0099054),0.0004464743778624,3.93369495914037e-06,"5802, 5789, 8541, 8500, 8499"
sgG1,20,20,3,trans-synaptic signaling by trans-synaptic complex (GO:0099545),0.0007257387251142,9.83457256855615e-06,"5789, 3556, 11141"
sgG1,20,20,5,regulation of presynapse assembly (GO:1905606),0.0007257387251142,1.27883475791064e-05,"3556, 11141, 145581, 84631, 114798"
sgG1,20,20,4,regulation of postsynaptic density assembly (GO:0099151),0.0016517581970107,3.63823391412057e-05,"5802, 5789, 3556, 57622"
sgG1,5,113,8,anchored component of synaptic vesicle membrane (GO:0098993),0.0019937208744253,1.75658226821617e-05,"5869, 5868, 10890, 53916, 5867, 80331, 5878, 7879"
sgG1,23,126,18,integral component of postsynaptic density membrane (GO:0099061),0.0022898980458585,3.02629697690552e-05,"2903, 2904, 2906, 11122, 5803, 57142, 2066, 2911, 2902, 1128, 8514, 2895, 81832, 4897, 2894, 57497, 80059, 26045"
sgG1,16,4,3,synaptic vesicle proton loading (GO:0097401),0.0028246572109112,1.24434238366133e-05,"529, 534, 9550"
sgG1,4,4,4,modulation of chemical synaptic transmission (GO:0050804),0.0034609471208117,3.37461213784606e-05,"64101, 22854, 57689, 84628"
sgG1,4,4,2,anchored component of presynaptic active zone membrane (GO:0099029),0.0034609471208117,4.57393892618287e-05,"22854, 84628"
sgG1,9,88,25,postsynapse (GO:0098794),0.004771006989113,2.10176519344189e-05,"1981, 5217, 5216, 9513, 6709, 10787, 3337, 8976, 3312, 23191, 23208, 53335, 118, 1977, 3927, 120, 9181, 999, 800, 55752, 6711, 8087, 1266, 28988, 5813"
sgG1,16,4,3,extrinsic component of synaptic vesicle membrane (GO:0098850),0.0051294953709859,4.51937918148542e-05,"529, 534, 9550"
sgG1,12,109,7,extrinsic component of presynaptic endocytic zone membrane (GO:0098894),0.0070378107728261,3.10035716864586e-05,"2060, 58513, 1173, 163, 29924, 8301, 1175"
sgG1,11,36,10,integral component of presynaptic membrane (GO:0099056),0.0095953163895172,6.02469400556228e-05,"2891, 2892, 1947, 2917, 6530, 6532, 1948, 23705, 2913, 2897"
sgG1,11,36,5,presynapse assembly (GO:0099054),0.0095953163895172,8.45402325067603e-05,"1947, 8497, 1948, 23705, 6386"
sgG1,5,113,5,calcium-dependent activation of synaptic vesicle fusion (GO:0099502),0.0126484554766076,0.0001671602045366,"6857, 127833, 9066, 143425, 8448"
sgG1,23,126,19,integral component of presynaptic membrane (GO:0099056),0.0149367876106333,0.0002632033059142,"3739, 3736, 2048, 2903, 2904, 2906, 6531, 2066, 2902, 2043, 9378, 2550, 1128, 22859, 3737, 3738, 9568, 6326, 57101"
sgG1,11,36,5,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),0.0198570869899391,0.0002624284624221,"2891, 2892, 2893, 2898, 2897"
sgG1,23,126,16,integral component of postsynaptic membrane (GO:0099055),0.0262313854236567,0.0005777838199043,"3739, 3736, 2048, 3759, 6531, 2911, 2043, 2550, 1128, 3737, 4897, 3738, 9568, 2894, 6505, 3751"
sgG1,11,36,5,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),0.0275254344931359,0.0004850296826984,"2891, 2892, 2893, 2898, 2897"
sgG1,23,126,5,postsynaptic specialization assembly (GO:0098698),0.0301002538962206,0.0008895630211681,"1398, 22871, 1399, 57555, 54413"
sgG1,23,126,6,regulation of postsynaptic density assembly (GO:0099151),0.0301002538962206,0.000947883804202,"26037, 9378, 869, 2895, 2185, 26045"
sgG1,23,126,8,integral component of postsynaptic specialization membrane (GO:0099060),0.0301002538962206,0.0010608018994262,"22871, 2550, 57502, 57555, 3745, 54413, 3751, 26045"
sgG1,12,109,11,synaptic vesicle endocytosis (GO:0048488),0.0333735956206462,0.0004249530395865,"2060, 58513, 1173, 6453, 163, 29924, 1213, 8301, 1175, 85439, 6620"
sgG1,12,109,5,postsynaptic neurotransmitter receptor endocytosis (GO:0098884),0.0333735956206462,0.0004410607350746,"2060, 1173, 163, 4646, 1175"
sgG1,22,33,17,synapse (GO:0045202),0.0444209257340124,0.0001956868975066,"26986, 3184, 3921, 3178, 4670, 11100, 10949, 9444, 3185, 92906, 6144, 3191, 1993, 6227, 9987, 5911, 10109"
sgG1,23,126,19,modulation of chemical synaptic transmission (GO:0050804),0.0473174549228926,0.0018760224418768,"9228, 58512, 10458, 2534, 57142, 50944, 7143, 85358, 5335, 1009, 29, 9229, 132204, 5332, 6792, 613, 57497, 23096, 8831"
sgG1,5,113,4,synaptic vesicle neurotransmitter loading (GO:0098700),0.0571587692375371,0.0011325893883346,"246213, 140679, 6572, 6571"
sgG1,5,113,5,synaptic vesicle exocytosis (GO:0016079),0.0571587692375371,0.001259003727699,"6616, 6804, 6844, 112755, 10497"
sgG1,5,113,7,synaptic vesicle (GO:0008021),0.0573132059891339,0.0019453679828433,"11311, 26276, 134957, 9342, 9143, 9554, 65108"
sgG1,5,113,3,synaptic vesicle to endosome fusion (GO:0016189),0.0573132059891339,0.0020198486692205,"10228, 23673, 8674"
sgG1,5,113,3,regulation of synaptic vesicle priming (GO:0010807),0.0573132059891339,0.0020198486692205,"63908, 134957, 8775"
sgG1,2,72,7,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),0.0583961390848387,0.0002687335234907,"2743, 2560, 2562, 2561, 2566, 2555, 2554"
sgG1,2,72,3,protein catabolic process at postsynapse (GO:0140249),0.0583961390848387,0.0005145034280602,"5663, 5664, 102"
sgG1,23,126,3,voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030),0.063742264494014,0.002808029272864,"3736, 3737, 3751"
sgG1,8,30,6,synaptic vesicle endocytosis (GO:0048488),0.0680468755031865,0.0002997659713796,"273, 1759, 1785, 26052, 6456, 274"
sgG1,24,76,3,postsynaptic ribosome,0.086094176497598,0.0022756169999365,"6203, 6201, 6202"
sgG1,23,126,5,regulation of postsynaptic neurotransmitter receptor activity (GO:0098962),0.0865573378247349,0.0041944084408461,"9228, 6714, 9456, 9454, 81832"
sgG1,20,20,2,trans-synaptic signaling (GO:0099537),0.10228931603787,0.0028230897063622,"5802, 5789"
sgG1,20,20,5,integral component of postsynaptic density membrane (GO:0099061),0.10228931603787,0.0031542960892735,"5792, 11141, 57622, 145581, 114798"
sgG1,2,72,6,integral component of postsynaptic specialization membrane (GO:0099060),0.106224838837324,0.0014038524956474,"2560, 2562, 2561, 2566, 2555, 2554"
sgG1,8,30,4,regulation of synaptic vesicle endocytosis (GO:1900242),0.127523378724108,0.0011235539975692,"51429, 5532, 192683, 5533"
sgG1,12,109,4,presynaptic endocytic zone membrane (GO:0098835),0.151416870343347,0.0026681386844642,"23396, 1213, 1211, 1212"
sgG1,11,36,2,neurotransmitter reuptake (GO:0098810),0.183365763576399,0.0046866914379995,"6530, 6532"
sgG1,11,36,5,integral component of presynaptic active zone membrane (GO:0099059),0.183365763576399,0.0048466721650149,"2891, 2892, 2917, 2893, 5818"
sgG1,5,113,3,exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967),0.184762331222889,0.0073253787709515,"6810, 8773, 116841"
sgG1,23,126,3,presynaptic actin cytoskeleton organization (GO:0099140),0.190301425011823,0.0100599872252946,"10006, 10152, 8874"
sgG1,8,30,3,presynaptic dense core vesicle exocytosis (GO:0099525),0.193766863421367,0.0025607955518242,"1759, 1785, 26052"
sgG1,24,76,16,postsynaptic density (GO:0014069),0.228690742366884,0.0070521374298158,"6230, 1982, 6156, 4736, 6232, 6129, 6124, 6188, 6223, 6207, 9045, 6175, 6136, 6142, 6222, 6208"
sgG1,9,88,3,structural constituent of postsynaptic actin cytoskeleton (GO:0098973),0.265863263489586,0.0035136114117566,"60, 71, 28988"
sgG1,9,88,3,"regulation of translation at postsynapse, modulating synaptic transmission (GO:0099578)",0.265863263489586,0.0035136114117566,"23191, 2332, 1977"
sgG1,23,126,5,neurotransmitter receptor localization to postsynaptic specialization membrane (GO:0099645),0.32168525960597,0.0184225038540864,"1742, 1740, 1739, 2066, 81832"
sgG1,11,36,6,integral component of postsynaptic density membrane (GO:0099061),0.322616776148822,0.0102806857024626,"2891, 2892, 2045, 2893, 1948, 25945"
sgG1,11,36,6,integral component of postsynaptic membrane (GO:0099055),0.322616776148822,0.0113697542255091,"2891, 2892, 6532, 23705, 2898, 2913"
sgG1,23,126,2,perisynaptic extracellular matrix (GO:0098966),0.324953364500014,0.0200411766651991,"7143, 176"
sgG1,23,126,3,regulation of postsynaptic membrane potential (GO:0060078),0.341158887982781,0.0225435388534877,"4842, 1128, 6000"
sgG1,5,113,2,integral component of neuronal dense core vesicle membrane (GO:0099066),0.365565313876638,0.0161041988491911,"6861, 6571"
sgG1,2,72,2,postsynaptic density assembly (GO:0097107),0.369147022072016,0.006504793340476,"4916, 9369"
sgG1,23,126,4,voltage-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099508),0.39098964477038,0.0275587414816127,"3739, 3736, 3737, 6326"
sgG1,9,88,4,modification of postsynaptic actin cytoskeleton (GO:0098885),0.439077414901295,0.0077370469586131,"1072, 5217, 5216, 1496"
sgG1,20,20,2,presynaptic membrane (GO:0042734),0.44902790874133,0.0158247721142319,"8499, 11336"
sgG1,14,117,3,postsynaptic intermediate filament cytoskeleton (GO:0099160),0.462126597092476,0.0022440941774197,"4741, 4747, 9118"
sgG1,14,117,4,synaptic cleft (GO:0043083),0.462126597092476,0.0073353021271262,"3911, 9211, 3915, 3908"
sgG1,14,117,3,extracellular matrix of synaptic cleft (GO:0098965),0.462126597092476,0.0081081864283695,"375790, 3911, 8404"
sgG1,14,117,5,regulation of synapse maturation (GO:0090128),0.462126597092476,0.0134929179802603,"7534, 55770, 816, 55737, 4747"
sgG1,14,117,2,anterograde axonal protein transport (GO:0099641),0.462126597092476,0.0172697682349259,"55770, 9638"
sgG1,14,117,2,transport,0.462126597092476,0.0172697682349259,"1808, 4644"
sgG1,14,117,2,presynaptic intermediate filament cytoskeleton (GO:0099182),0.462126597092476,0.0172697682349259,"4741, 4747"
sgG1,14,117,2,structural constituent of postsynaptic intermediate filament cytoskeleton (GO:0099184),0.462126597092476,0.0172697682349259,"4747, 9118"
sgG1,14,117,3,extrinsic component of postsynaptic density membrane (GO:0099147),0.462126597092476,0.0183221998847237,"10142, 22866, 23513"
sgG1,23,126,3,synapse organization (GO:0050808),0.510093622814687,0.040447952469887,"2316, 23607, 26960"
sgG1,23,126,3,extrinsic component of postsynaptic membrane (GO:0098890),0.510093622814687,0.040447952469887,"9863, 1399, 26960"
sgG1,11,36,2,anchored component of postsynaptic density membrane (GO:0099031),0.546996339586479,0.0216870795430763,"11178, 81926"
sgG1,20,20,1,structural constituent of presynapse (GO:0099181),0.568708505574345,0.0225479143179256,8499
sgG1,12,109,20,postsynaptic density (GO:0014069),0.594501818856731,0.0130947537193113,"7249, 5058, 5063, 1612, 5594, 2932, 2059, 6774, 23396, 7248, 6009, 4646, 56924, 9349, 1855, 11331, 6125, 9912, 84687, 55607"
sgG1,11,36,2,"neurotransmitter receptor transport, endosome to postsynaptic membrane (GO:0098887)",0.671739083965935,0.0295920301306579,"80852, 23426"
sgG1,9,88,5,postsynapse organization (GO:0099173),0.704705323702053,0.0155221436938778,"8976, 989, 6712, 9231, 10163"
sgG1,11,36,1,extrinsic component of postsynaptic early endosome membrane (GO:0098998),0.708698291561877,0.0405862457722661,56850
sgG1,11,36,1,regulation of recycling endosome localization within postsynapse (GO:0099158),0.708698291561877,0.0405862457722661,56850
sgG1,11,36,1,anchored component of postsynaptic recycling endosome membrane (GO:0099033),0.708698291561877,0.0405862457722661,81926
sgG1,20,20,2,presynaptic active zone (GO:0048786),0.737267283776248,0.0324787349681166,"8541, 7204"
sgG1,2,72,4,presynaptic active zone (GO:0048786),0.738888914466188,0.0162750862217222,"351, 774, 708, 23025"
sgG1,19,3,1,extrinsic component of postsynaptic specialization membrane (GO:0098892),0.766889940220008,0.0033821871476886,9266
sgG1,19,3,1,maintenance of postsynaptic density structure (GO:0099562),0.766889940220008,0.0067567395614097,382
sgG1,2,72,3,regulation of presynaptic dense core vesicle exocytosis (GO:0099161),0.807900554003009,0.0213541996652778,"5864, 5581, 5027"
sgG1,20,20,1,structural constituent of postsynaptic specialization (GO:0098879),0.843915922916326,0.0446122954845635,28964
sgG1,20,20,1,synaptic vesicle endosomal processing (GO:0099532),0.843915922916326,0.0446122954845635,11021
sgG1,2,72,4,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),0.852199537372488,0.0343703296580797,"2560, 2561, 2555, 2554"
sgG1,2,72,2,neurotransmitter receptor transport to postsynaptic membrane (GO:0098969),0.852199537372488,0.0350332102310536,"22908, 22883"
sgG1,2,72,2,presynaptic active zone membrane (GO:0048787),0.852199537372488,0.0350332102310536,"320, 7416"
sgG1,2,72,6,presynaptic cytosol (GO:0099523),0.852199537372488,0.0384706110843372,"5582, 6812, 5581, 5579, 5578, 4082"
sgG1,2,72,7,regulation of postsynapse organization (GO:0099175),0.852199537372488,0.0412960128242175,"7074, 5663, 5664, 2011, 102, 378, 4763"
sgG1,22,33,9,postsynaptic density (GO:0014069),0.887517284226544,0.0078195355438462,"5094, 3184, 5093, 3181, 4670, 3188, 3187, 11069, 220988"
sgG1,14,117,6,extrinsic component of synaptic vesicle membrane (GO:0098850),0.895157784286329,0.0470608227991408,"6853, 51382, 6854, 523, 526, 525"
sgG1,14,117,6,regulation of synapse organization (GO:0050807),0.895157784286329,0.0470608227991408,"1605, 203068, 375790, 7846, 8404, 6678"
sgG1,14,117,2,regulation of postsynaptic cytosolic calcium levels (GO:0099566),0.895157784286329,0.0473211163499381,"11346, 4644"
sgG1,12,109,3,modification of postsynaptic structure (GO:0099010),0.904440145893972,0.0273480842619772,"27145, 9912, 6780"
sgG1,12,109,5,postsynaptic actin cytoskeleton (GO:0098871),0.904440145893972,0.0278902247632502,"6453, 4646, 27145, 55607, 83992"
sgG1,4,4,2,integral component of postsynaptic density membrane (GO:0099061),0.911011766903887,0.0160530707824473,"64101, 57689"
sgG1,5,113,2,synaptic vesicle budding from endosome (GO:0016182),0.913631647315727,0.0442728992091322,"164, 8905"
sgG1,8,30,4,presynaptic cytosol (GO:0099523),0.949120308901897,0.0197603942042147,"6456, 3064, 65059, 5533"
sgG1,8,30,2,synaptic vesicle membrane (GO:0030672),0.949120308901897,0.0209057336762532,"6456, 57030"
sgG1,17,23,2,regulation of presynaptic cytosolic calcium levels (GO:0099509),0.981022172115731,0.0090621915540221,"1268, 23413"
sgG1,17,23,1,synaptic vesicle recycling via endosome (GO:0036466),0.981022172115731,0.025930101465614,4645
sgG1,17,23,1,postsynaptic recycling endosome membrane (GO:0098944),0.981022172115731,0.025930101465614,4645
sgG1,17,23,1,"neurotransmitter receptor transport, endosome to plasma membrane (GO:0099639)",0.981022172115731,0.025930101465614,4645
sgG1,17,23,1,regulation of ATP metabolic process in the presynapse,0.981022172115731,0.025930101465614,1268
sgG1,17,23,1,retrograde trans-synaptic signaling by endocannabinoid (GO:0098921),0.981022172115731,0.025930101465614,1268
sgG2,23,51,36,postsynaptic ribosome(SYNGO:postsyn_ribosome),6.24329223870748e-32,2.7503490038359e-34,"25873, 6165, 6133, 6194, 6137, 6156, 23521, 4736, 6232, 6217, 6129, 6124, 6209, 6193, 6188, 6189, 6223, 6139, 6207, 6130, 6159, 6173, 9045, 6161, 6141, 6175, 6136, 6158, 6168, 6234, 6205, 6224, 6228, 6222, 6208, 6229"
sgG2,23,51,27,presynaptic ribosome(SYNGO:presyn_ribosome),4.11397285394446e-22,5.43696852944201e-24,"25873, 6165, 6133, 6194, 6137, 23521, 6232, 6217, 6129, 6124, 6193, 6139, 6207, 6130, 6159, 6173, 9045, 6161, 6141, 6175, 6136, 6158, 6168, 6234, 6205, 6208, 6229"
sgG2,23,51,27,translation at presynapse (GO:0140236),4.11397285394446e-22,5.43696852944201e-24,"25873, 6165, 6133, 6137, 23521, 4736, 6232, 6217, 6129, 6124, 6193, 6139, 6207, 6130, 6159, 6173, 9045, 6161, 6141, 6175, 6136, 6158, 6168, 6234, 6205, 6208, 6229"
sgG2,23,51,27,translation at postsynapse (GO:0140242),6.37568827001311e-22,1.1234692986807301e-23,"25873, 6165, 6133, 6137, 23521, 4736, 6232, 6217, 6129, 6124, 6193, 6139, 6207, 6130, 6159, 6173, 9045, 6161, 6141, 6175, 6136, 6158, 6168, 6234, 6205, 6208, 6229"
sgG2,23,51,42,synapse (GO:0045202),3.91612696099682e-19,8.62583031056569e-21,"25873, 6230, 6165, 6133, 6137, 6122, 6156, 23521, 4736, 6232, 6217, 6129, 6209, 6193, 6188, 6189, 6201, 6223, 6139, 6207, 6130, 6159, 6173, 9045, 6161, 6143, 6141, 6175, 6136, 6158, 6168, 6191, 6142, 6234, 6205, 6224, 1917, 6228, 6222, 81876, 6208, 6229"
sgG2,21,41,17,integral component of synaptic vesicle membrane (GO:0030285),1.02342349456567e-12,4.5084735443421806e-15,"6804, 10228, 6857, 8675, 6844, 23673, 6843, 127833, 9341, 246213, 140679, 6572, 1182, 6571, 9900, 8417, 91683"
sgG2,3,8,6,integral component of postsynaptic specialization membrane (GO:0099060),8.66505806768063e-08,5.09963638696665e-10,"2560, 2562, 2561, 2566, 2555, 2554"
sgG2,3,8,6,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),8.66505806768063e-08,7.63441239443227e-10,"2560, 2562, 2561, 2566, 2555, 2554"
sgG2,1,31,11,synaptic vesicle endocytosis (GO:0048488),1.11234789555579e-07,4.90021099363785e-10,"2060, 58513, 164, 6453, 163, 29924, 1213, 8301, 1175, 382, 85439"
sgG2,15,32,8,anchored component of synaptic vesicle membrane (GO:0098993),1.16339975872836e-07,5.12510906928793e-10,"5869, 5868, 9230, 10890, 53916, 5867, 5878, 7879"
sgG2,1,31,6,extrinsic component of presynaptic endocytic zone membrane (GO:0098894),2.39112833443121e-05,2.10672099949887e-07,"2060, 58513, 163, 29924, 8301, 1175"
sgG2,6,4,4,synapse adhesion between pre- and post-synapse (GO:0099560),4.29316917896585e-05,1.89126395549156e-07,"64101, 22854, 57689, 84628"
sgG2,19,59,14,integral component of postsynaptic density membrane (GO:0099061),0.0001377317344604,6.06747728900791e-07,"2903, 2904, 2906, 2902, 1128, 8514, 2895, 81832, 4897, 2894, 57497, 491, 80059, 26045"
sgG2,26,22,5,modification of postsynaptic actin cytoskeleton (GO:0098885),0.0001560380497105,6.87392289473701e-07,"1072, 5217, 5216, 2017, 8936"
sgG2,34,32,5,regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037),0.0002014988718515,8.87660228420754e-07,"774, 23085, 9699, 22999, 23504"
sgG2,17,30,11,integral component of presynaptic membrane (GO:0099056),0.0002468432978861,1.08741540919001e-06,"2891, 2892, 1947, 2917, 6530, 6532, 1948, 23705, 2913, 2897, 23385"
sgG2,3,8,4,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),0.0003601873779487,4.76018561165719e-06,"2560, 2561, 2555, 2554"
sgG2,29,22,6,synapse adhesion between pre- and post-synapse (GO:0099560),0.0007467955686925,3.48774417984134e-06,"5802, 5792, 5789, 145581, 84631, 114798"
sgG2,29,22,5,presynapse assembly (GO:0099054),0.0007467955686925,6.57969664046265e-06,"5802, 5789, 8541, 8500, 8499"
sgG2,1,31,4,presynaptic endocytic zone membrane (GO:0098835),0.0013266960709973,1.75334282510661e-05,"23396, 1213, 1211, 1212"
sgG2,34,32,6,presynaptic active zone cytoplasmic component (GO:0098831),0.0014430302434711,1.27139228499664e-05,"23085, 9699, 22999, 6812, 23504, 85376"
sgG2,21,41,4,synaptic vesicle neurotransmitter loading (GO:0098700),0.0021681881927881,1.91029796721426e-05,"246213, 140679, 6572, 6571"
sgG2,1,31,4,postsynaptic neurotransmitter receptor endocytosis (GO:0098884),0.0022649366492496,3.99107779603467e-05,"2060, 163, 4646, 1175"
sgG2,19,59,6,structural constituent of postsynaptic density (GO:0098919),0.0027266654645029,2.40234842687484e-05,"9863, 1742, 1740, 1741, 1739, 1501"
sgG2,18,4,3,synaptic vesicle proton loading (GO:0097401),0.0028246572109112,1.24434238366133e-05,"529, 534, 9550"
sgG2,34,32,4,structural constituent of active zone (GO:0098882),0.003441736852578,4.54855090649076e-05,"23085, 9699, 22999, 23504"
sgG2,6,4,4,modulation of chemical synaptic transmission (GO:0050804),0.0034609471208117,3.37461213784606e-05,"64101, 22854, 57689, 84628"
sgG2,6,4,2,anchored component of presynaptic active zone membrane (GO:0099029),0.0034609471208117,4.57393892618287e-05,"22854, 84628"
sgG2,17,30,5,presynapse assembly (GO:0099054),0.0037996685854143,3.34772562591568e-05,"1947, 8497, 1948, 23705, 6386"
sgG2,19,59,13,integral component of presynaptic membrane (GO:0099056),0.0046485423266131,6.14344800873984e-05,"3739, 3736, 2903, 2904, 2906, 2902, 9378, 1128, 3737, 3765, 3738, 6326, 57101"
sgG2,18,4,3,extrinsic component of synaptic vesicle membrane (GO:0098850),0.0051294953709859,4.51937918148542e-05,"529, 534, 9550"
sgG2,21,41,3,synaptic vesicle to endosome fusion (GO:0016189),0.0052188367089569,9.19618803340425e-05,"10228, 23673, 8674"
sgG2,21,41,3,regulation of synaptic vesicle priming (GO:0010807),0.0052188367089569,9.19618803340425e-05,"63908, 134957, 8775"
sgG2,17,30,5,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),0.0080009528377792,0.0001057394648164,"2891, 2892, 2893, 2898, 2897"
sgG2,23,51,15,postsynaptic density (GO:0014069),0.0083024904849656,0.0002194490877083,"6230, 6156, 4736, 6232, 6129, 6124, 6188, 6223, 6207, 9045, 6175, 6136, 6142, 6222, 6208"
sgG2,19,59,11,integral component of postsynaptic membrane (GO:0099055),0.009747022588966,0.0001784712893708,"3739, 3736, 3759, 1128, 3737, 4897, 3738, 2894, 491, 6505, 3751"
sgG2,19,59,5,regulation of postsynaptic density assembly (GO:0099151),0.009747022588966,0.0002146921275102,"26037, 9378, 869, 2895, 26045"
sgG2,19,59,3,voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030),0.0106103291164153,0.0002804492277466,"3736, 3737, 3751"
sgG2,21,41,4,synaptic vesicle exocytosis (GO:0016079),0.0109624527533712,0.0002414637170346,"6616, 6804, 6844, 112755"
sgG2,17,30,5,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),0.0112195823631818,0.0001977018918622,"2891, 2892, 2893, 2898, 2897"
sgG2,12,33,4,synaptic cleft (GO:0043083),0.0117166850253883,5.16153525347502e-05,"3911, 9211, 3915, 3908"
sgG2,21,41,3,exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967),0.0134682196214559,0.000355988183827,"6810, 8773, 116841"
sgG2,19,59,6,integral component of postsynaptic specialization membrane (GO:0099060),0.0151971931388069,0.0004686359117693,"22871, 57502, 57555, 54413, 3751, 26045"
sgG2,11,45,4,synapse organization (GO:0050808),0.0183602767888592,8.08822766029038e-05,"2316, 23607, 23266, 26960"
sgG2,34,32,4,synaptic vesicle priming (GO:0016082),0.0219624479551386,0.0003870034881962,"23085, 9699, 22999, 6812"
sgG2,30,26,6,synaptic vesicle endocytosis (GO:0048488),0.0290270730560971,0.000127872568529,"273, 1759, 1785, 26052, 29993, 6456"
sgG2,8,32,3,"regulation of translation at postsynapse, modulating synaptic transmission (GO:0099578)",0.0378964999336099,0.0001669449336282,"23191, 2332, 1977"
sgG2,28,17,5,presynaptic cytosol (GO:0099523),0.0458383660374385,0.0002019311279182,"5582, 5581, 5579, 5578, 4082"
sgG2,2,28,7,presynaptic ribosome(SYNGO:presyn_ribosome),0.048329822640069,0.0005631353366494,"6155, 6231, 6152, 6138, 6147, 6164, 6167"
